1,8,545.19,146.64,60.66,180.57,0.87,-1,-1,-1
1,9,792.04,149.21,60.90,176.06,0.87,-1,-1,-1
1,10,1094.55,209.59,66.21,178.79,0.87,-1,-1,-1
1,11,707.99,-3.16,52.14,158.94,0.85,-1,-1,-1
1,12,414.59,97.05,52.09,161.85,0.86,-1,-1,-1
1,13,499.19,136.36,56.51,169.56,0.86,-1,-1,-1
1,14,252.88,365.96,73.13,226.35,0.85,-1,-1,-1
1,15,1486.43,72.79,50.43,144.07,0.84,-1,-1,-1
1,16,288.43,129.57,53.56,166.83,0.84,-1,-1,-1
1,17,1794.15,206.79,59.79,185.47,0.84,-1,-1,-1
1,18,876.81,123.47,54.00,177.07,0.85,-1,-1,-1
1,19,463.44,86.92,53.76,164.40,0.81,-1,-1,-1
1,20,1442.58,250.16,63.77,169.44,0.86,-1,-1,-1
1,21,226.61,400.44,66.14,197.29,0.81,-1,-1,-1
1,22,215.96,123.82,51.50,164.76,0.83,-1,-1,-1
1,23,1034.24,-42.86,46.87,121.20,0.83,-1,-1,-1
1,24,1412.84,196.55,54.19,181.60,0.79,-1,-1,-1
1,25,359.57,110.68,50.57,168.23,0.82,-1,-1,-1
1,26,486.32,41.48,51.65,148.65,0.81,-1,-1,-1
1,27,900.52,127.73,60.29,173.00,0.81,-1,-1,-1
1,28,1555.16,253.30,58.86,181.95,0.81,-1,-1,-1
1,29,334.03,84.50,47.26,171.75,0.82,-1,-1,-1
1,30,544.63,-37.80,43.03,125.68,0.80,-1,-1,-1
1,31,995.38,-64.16,46.67,143.17,0.78,-1,-1,-1
1,32,530.83,60.39,51.38,166.65,0.80,-1,-1,-1
1,33,370.17,76.43,49.24,161.94,0.79,-1,-1,-1
1,34,240.24,84.71,54.35,183.92,0.78,-1,-1,-1
1,35,1094.84,979.52,92.42,241.21,0.77,-1,-1,-1
1,36,752.20,-87.56,48.22,139.53,0.72,-1,-1,-1
1,37,543.31,65.64,47.27,161.45,0.68,-1,-1,-1
1,38,-42.86,879.45,91.64,257.62,0.73,-1,-1,-1
1,39,339.12,85.76,52.18,183.96,0.71,-1,-1,-1
1,40,1341.33,-102.26,54.87,133.85,0.61,-1,-1,-1
1,41,910.71,-93.45,42.18,111.75,0.68,-1,-1,-1
1,42,1209.09,39.22,50.90,115.98,0.69,-1,-1,-1
1,43,264.33,75.87,52.13,170.58,0.68,-1,-1,-1
1,44,249.49,92.89,53.28,178.46,0.62,-1,-1,-1
2,1,1632.84,259.47,63.91,183.74,0.90,-1,-1,-1
2,2,635.00,746.24,85.36,271.62,0.89,-1,-1,-1
2,3,101.52,546.31,82.02,252.25,0.89,-1,-1,-1
2,4,1727.38,457.92,80.45,211.61,0.89,-1,-1,-1
2,5,370.84,407.75,84.69,243.54,0.88,-1,-1,-1
2,6,1360.25,566.21,93.27,243.60,0.88,-1,-1,-1
2,7,1042.87,131.68,63.98,183.66,0.88,-1,-1,-1
2,8,544.97,147.39,60.41,179.83,0.87,-1,-1,-1
2,9,791.44,149.21,60.60,175.29,0.87,-1,-1,-1
2,10,1091.92,209.88,66.02,178.30,0.87,-1,-1,-1
2,11,708.12,-2.99,51.89,158.28,0.86,-1,-1,-1
2,12,414.93,96.04,51.84,161.15,0.86,-1,-1,-1
2,13,499.19,136.24,56.08,168.27,0.86,-1,-1,-1
2,14,251.22,365.84,72.58,224.68,0.84,-1,-1,-1
2,15,1485.56,72.69,50.79,145.19,0.85,-1,-1,-1
2,16,288.61,129.60,53.38,166.31,0.84,-1,-1,-1
2,17,1796.37,206.96,59.35,184.10,0.85,-1,-1,-1
2,18,876.93,125.17,53.66,175.91,0.85,-1,-1,-1
2,19,463.52,86.25,52.78,161.31,0.82,-1,-1,-1
2,20,1441.31,248.29,64.66,171.88,0.86,-1,-1,-1
2,21,226.79,398.84,66.33,197.16,0.81,-1,-1,-1
2,22,215.75,123.83,51.17,163.88,0.83,-1,-1,-1
2,23,1033.72,-44.17,46.79,121.18,0.80,-1,-1,-1
2,24,1409.66,194.36,57.28,192.10,0.77,-1,-1,-1
2,25,360.83,111.08,50.34,167.45,0.82,-1,-1,-1
2,26,486.04,42.05,51.24,147.59,0.81,-1,-1,-1
2,27,901.98,127.49,60.08,172.62,0.82,-1,-1,-1
2,28,1553.39,252.07,59.38,183.47,0.82,-1,-1,-1
2,29,333.78,84.57,47.36,172.26,0.82,-1,-1,-1
2,30,544.79,-37.89,43.53,127.16,0.78,-1,-1,-1
2,31,996.20,-64.17,46.44,142.30,0.76,-1,-1,-1
2,32,530.77,60.28,51.60,167.38,0.81,-1,-1,-1
2,33,369.81,75.98,49.62,163.27,0.79,-1,-1,-1
2,34,241.93,84.91,54.35,184.50,0.78,-1,-1,-1
2,35,1096.02,980.36,93.39,243.86,0.77,-1,-1,-1
2,36,753.27,-87.96,47.35,137.34,0.73,-1,-1,-1
2,37,542.15,65.50,47.49,162.41,0.68,-1,-1,-1
2,38,-44.25,874.40,95.48,268.64,0.73,-1,-1,-1
2,39,340.11,89.31,49.46,174.43,0.60,-1,-1,-1
2,40,1340.20,-103.26,55.50,135.42,0.63,-1,-1,-1
2,41,911.48,-92.38,41.75,110.68,0.68,-1,-1,-1
2,42,1210.32,39.64,51.22,116.45,0.59,-1,-1,-1
2,43,264.82,76.99,52.25,171.24,0.69,-1,-1,-1
2,44,250.14,93.04,53.86,180.92,0.62,-1,-1,-1
2,47,344.72,94.17,54.39,183.65,0.58,-1,-1,-1
2,48,201.17,107.08,50.06,159.46,0.57,-1,-1,-1
3,1,1631.04,258.60,63.95,183.84,0.89,-1,-1,-1
3,2,634.85,746.69,85.71,272.58,0.89,-1,-1,-1
3,3,101.49,546.19,81.97,252.28,0.88,-1,-1,-1
3,4,1726.52,457.43,80.26,210.77,0.89,-1,-1,-1
3,5,371.88,408.63,83.95,241.25,0.88,-1,-1,-1
3,6,1360.95,566.56,93.39,243.46,0.88,-1,-1,-1
3,7,1042.15,132.17,64.99,186.91,0.87,-1,-1,-1
3,8,544.03,148.21,60.05,178.69,0.87,-1,-1,-1
3,9,791.65,148.79,60.39,174.77,0.87,-1,-1,-1
3,10,1085.59,210.84,66.25,178.80,0.85,-1,-1,-1
3,11,707.77,-2.98,51.90,158.38,0.86,-1,-1,-1
3,12,415.66,96.21,51.33,159.65,0.86,-1,-1,-1
3,13,498.60,136.55,56.42,169.25,0.86,-1,-1,-1
3,14,249.77,362.95,72.96,225.90,0.85,-1,-1,-1
3,15,1485.38,72.78,50.71,145.05,0.85,-1,-1,-1
3,16,288.33,129.00,53.65,167.26,0.85,-1,-1,-1
3,17,1796.39,206.23,59.82,185.50,0.85,-1,-1,-1
3,18,879.18,126.70,53.87,176.20,0.84,-1,-1,-1
3,19,464.00,85.94,52.26,159.82,0.82,-1,-1,-1
3,20,1439.57,247.36,64.96,172.59,0.85,-1,-1,-1
3,21,225.32,398.67,66.17,195.77,0.83,-1,-1,-1
3,22,215.34,124.53,50.97,163.37,0.84,-1,-1,-1
3,23,1032.60,-55.85,51.38,133.55,0.80,-1,-1,-1
3,24,1408.77,194.17,58.05,194.79,0.72,-1,-1,-1
3,25,361.54,110.73,50.33,167.51,0.81,-1,-1,-1
3,26,486.81,41.07,51.47,148.28,0.81,-1,-1,-1
3,27,904.44,128.95,59.35,170.64,0.78,-1,-1,-1
3,28,1552.00,250.52,59.87,184.95,0.81,-1,-1,-1
3,29,333.20,84.53,47.77,173.97,0.82,-1,-1,-1
3,30,544.74,-37.26,43.88,128.22,0.78,-1,-1,-1
3,31,996.53,-63.84,46.20,141.60,0.75,-1,-1,-1
3,32,530.82,60.14,52.13,169.17,0.82,-1,-1,-1
3,33,369.51,77.30,49.09,161.69,0.78,-1,-1,-1
3,34,242.96,85.52,54.58,186.01,0.79,-1,-1,-1
3,35,1097.69,977.20,97.78,255.65,0.78,-1,-1,-1
3,36,754.02,-87.42,46.25,134.44,0.72,-1,-1,-1
3,37,541.30,65.64,47.68,163.27,0.66,-1,-1,-1
3,38,-44.64,872.17,97.03,273.45,0.72,-1,-1,-1
3,40,1338.82,-105.66,56.40,137.77,0.62,-1,-1,-1
3,41,910.13,-93.26,42.11,111.59,0.68,-1,-1,-1
3,42,1209.53,39.26,52.31,118.57,0.60,-1,-1,-1
3,43,264.19,77.16,52.85,173.69,0.69,-1,-1,-1
3,44,251.11,98.34,53.74,181.18,0.55,-1,-1,-1
3,47,343.27,92.48,54.55,184.27,0.62,-1,-1,-1
3,48,201.47,105.83,50.75,161.67,0.56,-1,-1,-1
4,1,1629.62,258.18,64.38,185.18,0.88,-1,-1,-1
4,2,634.68,746.20,86.05,273.50,0.89,-1,-1,-1
4,3,101.48,546.16,81.91,252.28,0.88,-1,-1,-1
4,4,1725.46,457.30,80.54,211.15,0.89,-1,-1,-1
4,5,372.78,408.11,83.88,241.05,0.88,-1,-1,-1
4,6,1360.70,567.00,93.01,242.10,0.88,-1,-1,-1
4,7,1041.53,133.43,64.82,186.53,0.86,-1,-1,-1
4,8,543.22,148.52,59.64,177.63,0.87,-1,-1,-1
4,9,791.42,148.90,60.31,174.52,0.87,-1,-1,-1
4,10,1079.53,210.17,66.72,179.29,0.87,-1,-1,-1
4,11,708.34,-0.19,51.20,156.14,0.86,-1,-1,-1
4,12,414.46,94.58,52.04,162.23,0.86,-1,-1,-1
4,13,498.35,136.08,56.66,169.84,0.86,-1,-1,-1
4,14,248.41,359.92,73.36,227.10,0.85,-1,-1,-1
4,15,1486.15,72.77,50.38,144.18,0.84,-1,-1,-1
4,16,288.00,127.17,54.20,169.05,0.84,-1,-1,-1
4,17,1795.79,205.74,60.40,187.22,0.86,-1,-1,-1
4,18,880.45,127.55,53.79,175.42,0.85,-1,-1,-1
4,19,464.31,85.12,51.80,158.20,0.81,-1,-1,-1
4,20,1437.23,245.81,64.74,172.08,0.85,-1,-1,-1
4,21,221.69,395.35,66.73,196.66,0.84,-1,-1,-1
4,22,215.27,124.76,50.55,162.22,0.84,-1,-1,-1
4,23,1031.85,-64.76,54.87,143.36,0.80,-1,-1,-1
4,24,1405.48,192.82,59.27,199.00,0.74,-1,-1,-1
4,25,362.07,111.15,50.01,166.69,0.79,-1,-1,-1
4,26,486.68,40.79,51.68,148.91,0.81,-1,-1,-1
4,27,907.69,130.83,58.07,167.13,0.76,-1,-1,-1
4,28,1549.90,248.26,60.81,187.66,0.82,-1,-1,-1
4,29,332.91,84.52,48.13,175.48,0.82,-1,-1,-1
4,30,544.87,-36.65,43.66,127.58,0.77,-1,-1,-1
4,31,997.81,-64.29,46.37,142.42,0.73,-1,-1,-1
4,32,531.69,60.17,52.51,170.44,0.81,-1,-1,-1
4,33,368.87,77.76,48.69,160.77,0.78,-1,-1,-1
4,34,242.98,85.13,54.83,187.67,0.79,-1,-1,-1
4,35,1098.02,975.53,103.39,270.98,0.76,-1,-1,-1
4,36,753.50,-92.88,47.38,137.86,0.72,-1,-1,-1
4,37,542.94,63.86,47.17,161.18,0.60,-1,-1,-1
4,38,-44.84,872.20,98.67,278.65,0.73,-1,-1,-1
4,40,1337.78,-108.92,57.94,141.90,0.62,-1,-1,-1
4,41,910.15,-94.84,42.63,112.99,0.67,-1,-1,-1
4,42,1210.72,37.74,53.60,120.79,0.60,-1,-1,-1
4,43,260.98,83.22,55.80,184.06,0.68,-1,-1,-1
4,44,252.89,99.88,53.92,182.48,0.62,-1,-1,-1
4,47,342.55,90.92,54.74,184.96,0.70,-1,-1,-1
4,48,202.02,106.24,51.28,163.30,0.53,-1,-1,-1
5,1,1627.94,257.90,64.51,185.62,0.88,-1,-1,-1
5,2,634.65,746.35,86.09,273.46,0.89,-1,-1,-1
5,3,101.75,546.48,81.69,251.64,0.88,-1,-1,-1
5,4,1724.92,456.32,81.06,211.93,0.89,-1,-1,-1
5,5,373.12,406.81,83.73,240.55,0.88,-1,-1,-1
5,6,1360.64,567.45,92.77,241.00,0.88,-1,-1,-1
5,7,1042.69,134.46,63.33,181.77,0.85,-1,-1,-1
5,8,541.77,149.48,60.01,178.99,0.87,-1,-1,-1
5,9,791.52,149.10,59.94,173.50,0.87,-1,-1,-1
5,10,1074.48,208.98,68.18,180.71,0.87,-1,-1,-1
5,11,708.26,0.89,50.89,155.09,0.86,-1,-1,-1
5,12,415.96,92.73,51.77,161.61,0.85,-1,-1,-1
5,13,497.74,136.08,57.17,171.15,0.87,-1,-1,-1
5,14,248.12,358.96,72.65,224.95,0.84,-1,-1,-1
5,15,1485.75,72.57,50.32,143.83,0.84,-1,-1,-1
5,16,287.57,126.32,54.40,169.88,0.84,-1,-1,-1
5,17,1797.44,205.90,60.62,187.48,0.87,-1,-1,-1
5,18,881.03,128.25,53.70,174.53,0.84,-1,-1,-1
5,19,463.75,84.52,51.69,157.62,0.82,-1,-1,-1
5,20,1434.98,245.02,65.14,172.79,0.85,-1,-1,-1
5,21,218.95,392.05,67.81,198.88,0.84,-1,-1,-1
5,22,215.19,124.19,50.79,163.28,0.85,-1,-1,-1
5,23,1032.73,-67.10,55.03,144.69,0.80,-1,-1,-1
5,24,1403.52,191.85,58.91,197.71,0.74,-1,-1,-1
5,25,359.84,109.01,51.13,170.45,0.79,-1,-1,-1
5,26,486.74,40.46,51.53,148.49,0.81,-1,-1,-1
5,27,908.47,131.26,57.79,166.51,0.75,-1,-1,-1
5,28,1548.74,247.23,60.87,187.59,0.81,-1,-1,-1
5,29,332.43,84.39,48.41,176.71,0.81,-1,-1,-1
5,30,544.56,-37.44,43.64,127.55,0.79,-1,-1,-1
5,31,999.06,-60.63,44.75,138.03,0.76,-1,-1,-1
5,32,532.00,60.34,52.58,170.51,0.82,-1,-1,-1
5,33,367.99,77.79,48.01,158.98,0.78,-1,-1,-1
5,34,244.92,85.61,54.70,188.33,0.78,-1,-1,-1
5,35,1098.46,973.75,105.77,278.65,0.76,-1,-1,-1
5,36,754.24,-93.92,47.18,137.44,0.73,-1,-1,-1
5,37,544.57,66.91,46.13,157.56,0.58,-1,-1,-1
5,38,-43.36,872.31,98.07,277.74,0.73,-1,-1,-1
5,40,1338.26,-110.76,58.09,143.65,0.11,-1,-1,-1
5,41,910.91,-91.46,41.31,109.47,0.66,-1,-1,-1
5,42,1210.47,38.09,52.82,117.99,0.62,-1,-1,-1
5,43,259.22,86.15,56.90,188.50,0.69,-1,-1,-1
5,44,253.17,101.79,53.60,182.32,0.62,-1,-1,-1
5,47,341.46,88.62,55.59,188.02,0.74,-1,-1,-1
5,48,202.39,105.86,51.28,163.30,0.49,-1,-1,-1
5,50,273.13,88.39,46.85,178.14,0.71,-1,-1,-1
6,1,1626.28,257.84,64.32,185.44,0.89,-1,-1,-1
6,2,634.92,747.04,85.55,271.54,0.88,-1,-1,-1
6,3,101.77,546.28,81.61,251.41,0.89,-1,-1,-1
6,4,1724.34,455.69,80.87,210.96,0.89,-1,-1,-1
6,5,373.52,406.21,83.52,240.27,0.89,-1,-1,-1
6,6,1361.01,566.97,93.15,241.26,0.88,-1,-1,-1
6,7,1042.54,135.49,62.71,179.72,0.85,-1,-1,-1
6,8,540.40,150.02,60.68,181.13,0.87,-1,-1,-1
6,9,791.76,149.02,60.05,173.78,0.87,-1,-1,-1
6,10,1069.27,207.87,69.75,181.43,0.86,-1,-1,-1
6,11,708.21,0.68,50.81,154.92,0.86,-1,-1,-1
6,12,417.41,95.07,50.77,158.58,0.85,-1,-1,-1
6,13,497.53,136.85,57.34,171.60,0.87,-1,-1,-1
6,14,247.77,358.72,71.77,222.29,0.84,-1,-1,-1
6,15,1485.54,72.50,50.45,144.02,0.85,-1,-1,-1
6,16,287.27,125.52,54.44,170.22,0.84,-1,-1,-1
6,17,1797.28,205.96,60.89,187.54,0.87,-1,-1,-1
6,18,881.03,128.83,53.97,174.47,0.84,-1,-1,-1
6,19,461.39,82.22,53.50,163.53,0.83,-1,-1,-1
6,20,1434.83,244.17,65.36,173.31,0.83,-1,-1,-1
6,21,216.32,388.80,68.55,200.28,0.85,-1,-1,-1
6,22,215.47,124.30,50.66,163.36,0.84,-1,-1,-1
6,23,1034.04,-67.65,54.30,143.65,0.80,-1,-1,-1
6,24,1404.17,190.78,56.19,188.09,0.73,-1,-1,-1
6,25,360.83,112.09,50.14,167.33,0.80,-1,-1,-1
6,26,486.51,39.93,51.97,149.86,0.81,-1,-1,-1
6,27,908.78,131.61,57.45,165.66,0.75,-1,-1,-1
6,28,1547.60,246.31,61.21,188.11,0.80,-1,-1,-1
6,29,332.05,83.65,48.65,177.63,0.82,-1,-1,-1
6,30,544.29,-38.26,43.96,128.40,0.78,-1,-1,-1
6,31,999.50,-53.73,42.84,132.04,0.77,-1,-1,-1
6,32,531.98,60.51,52.80,171.13,0.82,-1,-1,-1
6,33,367.72,77.79,47.45,157.43,0.77,-1,-1,-1
6,34,242.84,83.37,52.37,179.93,0.65,-1,-1,-1
6,35,1101.79,974.34,103.71,275.11,0.77,-1,-1,-1
6,36,754.20,-91.44,46.46,135.83,0.74,-1,-1,-1
6,37,545.43,67.55,46.41,158.23,0.58,-1,-1,-1
6,38,-41.74,871.52,96.43,273.76,0.75,-1,-1,-1
6,40,1338.26,-115.40,59.77,149.70,0.14,-1,-1,-1
6,41,910.20,-92.17,41.58,110.34,0.68,-1,-1,-1
6,42,1211.49,37.89,53.97,119.45,0.58,-1,-1,-1
6,43,259.01,87.08,57.07,189.87,0.70,-1,-1,-1
6,44,249.71,91.45,54.29,186.00,0.77,-1,-1,-1
6,47,341.63,88.63,55.52,187.81,0.72,-1,-1,-1
6,48,201.94,105.15,51.16,163.03,0.53,-1,-1,-1
6,50,272.75,88.33,47.07,178.99,0.69,-1,-1,-1
7,1,1625.12,257.53,64.27,185.36,0.89,-1,-1,-1
7,2,634.59,746.37,85.59,271.74,0.89,-1,-1,-1
7,3,101.74,546.22,81.80,251.95,0.88,-1,-1,-1
7,4,1723.60,455.48,80.70,209.99,0.89,-1,-1,-1
7,5,374.16,404.64,83.49,240.35,0.89,-1,-1,-1
7,6,1359.80,566.79,93.47,241.37,0.88,-1,-1,-1
7,7,1041.54,136.27,61.93,177.04,0.85,-1,-1,-1
7,8,540.00,151.02,60.21,179.99,0.87,-1,-1,-1
7,9,792.20,149.14,60.01,173.59,0.86,-1,-1,-1
7,10,1064.83,209.54,69.73,177.47,0.86,-1,-1,-1
7,11,708.33,1.29,50.54,153.86,0.86,-1,-1,-1
7,12,417.47,95.93,50.99,159.23,0.84,-1,-1,-1
7,13,496.85,137.44,58.03,173.58,0.88,-1,-1,-1
7,14,246.61,358.39,70.25,217.65,0.84,-1,-1,-1
7,15,1485.49,72.52,50.46,143.82,0.84,-1,-1,-1
7,16,287.41,124.80,54.59,170.77,0.84,-1,-1,-1
7,17,1797.38,207.60,61.21,187.17,0.87,-1,-1,-1
7,18,880.59,130.30,53.64,172.24,0.83,-1,-1,-1
7,19,462.86,82.27,51.97,158.59,0.82,-1,-1,-1
7,20,1433.18,243.61,65.12,172.85,0.84,-1,-1,-1
7,21,214.40,386.49,69.07,200.76,0.84,-1,-1,-1
7,22,215.83,124.79,50.65,163.84,0.84,-1,-1,-1
7,23,1035.71,-66.32,52.80,140.68,0.78,-1,-1,-1
7,24,1402.60,190.76,56.53,188.73,0.66,-1,-1,-1
7,25,361.67,113.43,49.45,165.19,0.80,-1,-1,-1
7,26,486.51,39.64,51.96,149.94,0.81,-1,-1,-1
7,27,907.38,131.77,57.78,166.11,0.77,-1,-1,-1
7,28,1545.60,245.58,62.18,190.38,0.77,-1,-1,-1
7,29,332.21,84.03,48.16,175.90,0.82,-1,-1,-1
7,30,544.03,-40.03,44.38,129.66,0.79,-1,-1,-1
7,31,999.55,-52.81,42.33,130.82,0.76,-1,-1,-1
7,32,531.81,60.76,52.54,170.06,0.82,-1,-1,-1
7,33,367.59,78.01,47.36,157.45,0.78,-1,-1,-1
7,34,241.76,82.31,51.71,177.35,0.62,-1,-1,-1
7,35,1107.06,974.64,99.49,266.11,0.76,-1,-1,-1
7,36,753.57,-91.57,46.79,137.52,0.74,-1,-1,-1
7,37,544.58,66.80,46.31,157.68,0.56,-1,-1,-1
7,38,-41.00,870.38,96.51,274.29,0.76,-1,-1,-1
7,40,1333.23,-109.43,53.80,134.20,0.47,-1,-1,-1
7,41,909.81,-93.54,41.95,111.25,0.66,-1,-1,-1
7,42,1211.50,38.25,53.83,117.78,0.62,-1,-1,-1
7,43,259.41,86.46,57.12,190.74,0.70,-1,-1,-1
7,44,249.15,87.35,54.64,188.38,0.78,-1,-1,-1
7,47,342.11,89.72,54.71,185.09,0.70,-1,-1,-1
7,48,201.97,103.12,51.64,164.54,0.54,-1,-1,-1
7,50,271.59,81.64,47.14,179.06,0.21,-1,-1,-1
8,1,1623.76,257.43,63.83,184.41,0.90,-1,-1,-1
8,2,634.57,746.43,85.39,270.90,0.88,-1,-1,-1
8,3,101.60,545.29,82.02,252.75,0.88,-1,-1,-1
8,4,1722.90,456.35,80.35,208.44,0.89,-1,-1,-1
8,5,374.67,402.57,83.63,241.02,0.88,-1,-1,-1
8,6,1359.43,567.32,93.45,240.82,0.88,-1,-1,-1
8,7,1040.86,136.73,61.10,173.61,0.85,-1,-1,-1
8,8,538.67,151.51,60.06,179.88,0.88,-1,-1,-1
8,9,791.48,148.89,60.55,175.05,0.86,-1,-1,-1
8,10,1063.66,210.02,71.68,177.51,0.86,-1,-1,-1
8,11,708.19,0.76,50.80,154.54,0.86,-1,-1,-1
8,12,417.62,95.15,51.24,159.97,0.85,-1,-1,-1
8,13,496.10,137.95,58.69,175.64,0.89,-1,-1,-1
8,14,244.16,359.11,69.89,216.47,0.84,-1,-1,-1
8,15,1485.59,72.68,50.24,143.29,0.85,-1,-1,-1
8,16,287.48,125.09,54.30,169.96,0.84,-1,-1,-1
8,17,1796.99,210.16,61.53,186.56,0.86,-1,-1,-1
8,18,881.37,130.94,54.01,171.91,0.83,-1,-1,-1
8,19,460.88,80.85,53.47,163.57,0.83,-1,-1,-1
8,20,1431.81,243.14,64.24,170.83,0.83,-1,-1,-1
8,21,212.40,385.13,69.29,200.92,0.85,-1,-1,-1
8,22,215.63,125.13,50.41,163.42,0.84,-1,-1,-1
8,23,1036.76,-64.42,51.32,137.95,0.78,-1,-1,-1
8,24,1401.56,190.18,57.71,192.57,0.68,-1,-1,-1
8,25,361.11,113.75,49.37,165.20,0.80,-1,-1,-1
8,26,487.07,40.34,52.03,150.44,0.80,-1,-1,-1
8,27,906.06,132.03,58.21,166.56,0.77,-1,-1,-1
8,28,1543.53,244.62,62.90,192.36,0.77,-1,-1,-1
8,29,331.77,83.72,47.80,174.46,0.82,-1,-1,-1
8,30,543.79,-40.01,44.23,129.15,0.79,-1,-1,-1
8,31,999.50,-53.72,42.27,131.01,0.78,-1,-1,-1
8,32,532.15,60.70,52.84,170.69,0.83,-1,-1,-1
8,33,367.28,78.81,46.70,155.54,0.77,-1,-1,-1
8,34,240.16,88.80,51.77,177.89,0.61,-1,-1,-1
8,35,1114.73,976.01,94.74,255.19,0.77,-1,-1,-1
8,36,752.30,-99.38,49.59,146.40,0.75,-1,-1,-1
8,37,544.46,66.97,46.47,158.11,0.58,-1,-1,-1
8,38,-40.20,868.81,95.51,271.98,0.78,-1,-1,-1
8,40,1331.27,-104.59,50.17,124.92,0.52,-1,-1,-1
8,41,910.97,-90.26,40.73,108.22,0.67,-1,-1,-1
8,42,1211.33,39.36,52.85,114.58,0.60,-1,-1,-1
8,43,259.28,88.19,55.97,187.67,0.71,-1,-1,-1
8,44,250.46,86.59,54.41,188.75,0.78,-1,-1,-1
8,47,342.71,91.48,54.55,184.62,0.68,-1,-1,-1
8,48,202.31,101.76,51.99,165.54,0.49,-1,-1,-1
8,50,271.68,84.57,47.59,180.68,0.69,-1,-1,-1
9,1,1622.47,256.81,64.16,185.85,0.89,-1,-1,-1
9,2,634.51,747.06,85.43,270.59,0.88,-1,-1,-1
9,3,101.70,545.55,81.90,252.44,0.88,-1,-1,-1
9,4,1721.95,456.68,80.46,208.48,0.89,-1,-1,-1
9,5,375.49,400.64,83.30,240.09,0.88,-1,-1,-1
9,6,1359.88,566.61,94.65,243.04,0.88,-1,-1,-1
9,7,1040.50,137.24,61.07,172.53,0.85,-1,-1,-1
9,8,538.04,152.86,59.16,177.43,0.88,-1,-1,-1
9,9,791.81,149.09,60.15,173.80,0.86,-1,-1,-1
